timestamp,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_1,pos_interp_1,pos_sg_1
551,16.58192642918553,16.58192642918553,13.157115870259293,343.5,343.5,342.6491402714951
552,25.53756787734599,25.53756787734599,12.060142348522536,343.0,343.0,343.3194505494525
553,16.068867621512506,16.068867621512506,11.402902758046928,343.2,343.2,344.30350786468625
554,15.995896541660246,15.995896541660246,12.455992565891194,343.6,343.6,344.8002262443458
555,-16.404386930578376,-16.404386930578376,12.935164744656479,347.5,347.5,344.50417582417776
556,21.38498568758615,21.38498568758615,14.059032281543349,343.04761904761904,343.04761904761904,344.1854320189633
557,18.202957336092688,18.202957336092688,14.80537539052322,346.25,346.25,344.4326826115081
558,12.782582291436457,12.782582291436457,15.111063139943447,347.2,347.2,344.09511312217387
559,21.4352493151475,21.4352493151475,17.65637733878963,343.1,343.1,344.25199956906033
560,21.761436406777342,21.761436406777342,17.793166184732236,339.5,339.5,343.9931609566923
561,15.458825147087571,15.458825147087571,17.950334146968594,342.3,342.3,343.7948416289612
562,22.285482606069426,22.285482606069426,18.72098020788809,344.7,344.7,343.7116569704824
563,-25.46489694841456,19.411751391370217,14.952445788765754,-100.0,345.05,344.449308338722
564,-28.300239488526206,16.538020176671004,14.486438817711669,-100.0,345.4,344.16076923077105
565,13.664288961971794,13.664288961971794,14.17924435504059,345.75,345.75,344.3531738849405
566,-10.369182788822647,-10.369182788822647,13.072893744953262,342.9,342.9,345.0154083171749
567,19.887817379650688,19.887817379650688,12.884614558580239,345.95,345.95,345.1915837104092
568,18.02407276671877,18.02407276671877,14.238375019198232,345.7,345.7,344.40373626373815
569,15.040927791932878,15.040927791932878,13.158253487541895,344.7,344.7,343.79417366946967
570,18.826371494779757,18.826371494779757,13.629059080068428,339.85,339.85,343.5060935143307
571,17.1696299965,17.1696299965,16.000743336115296,344.85,344.85,343.1199533146611
572,14.965216073819338,14.965216073819338,17.71199116993897,343.8095238095238,343.8095238095238,342.99522947640787
573,17.17724526221484,17.17724526221484,19.086259639306384,340.9,340.9,342.74371040724174
574,19.01833087924622,19.01833087924622,17.378595668896455,340.55,340.55,342.0086518710067
575,6.087164138399552,6.087164138399552,17.89631787068678,344.0,344.0,341.87740357681724
576,26.368260379973417,26.368260379973417,18.351438648214003,343.1,343.1,341.84426416720726
577,27.99366510339368,27.99366510339368,18.470054936235602,341.1111111111111,341.1111111111111,341.764889750774
578,13.028902143042398,13.028902143042398,19.09483283778312,341.9,341.9,340.90172376643153
579,18.015351991679267,18.015351991679267,19.435320770548664,339.0952380952381,339.0952380952381,341.0139969834106
580,20.26155223214666,20.26155223214666,19.609983134100595,340.23809523809524,340.23809523809524,341.00452129569965
581,18.439744657717593,18.439744657717593,19.620427575315876,342.3,342.3,340.763201896145
582,19.36947443656531,19.36947443656531,20.112790900556668,339.85,339.85,340.26107304460436
583,19.759980087424914,19.759980087424914,18.16731885790385,339.45,339.45,340.07080442433573
584,20.195904153243955,20.195904153243955,18.88038433496355,339.8,339.8,340.30474897651555
585,18.860760168323875,18.860760168323875,20.44946023305181,343.05,343.05,340.09295195001266
586,20.40027329605633,20.40027329605633,20.253002756542507,338.75,338.75,340.10097392803465
587,18.660355612981462,18.660355612981462,22.49237837643444,339.6,339.6,339.6425597931499
588,21.29432357570541,21.29432357570541,21.454503867891013,338.7,338.7,339.4316569704824
589,18.178848791636604,18.178848791636604,20.087508124940435,339.85,339.85,339.6044214608939
590,26.332469789151936,26.332469789151936,18.28954193919668,341.2,341.2,339.5506334841648
591,20.245260123182902,20.245260123182902,15.63852735882977,337.4,337.4,339.7002251669918
592,17.5329624765284,17.5329624765284,14.160997355667334,340.0,340.0,339.86160310278143
593,19.712976311615986,19.712976311615986,12.029999025222372,339.35,339.35,340.6950021547099
594,-11.641257504052353,-11.641257504052353,11.798896830486424,341.8333333333333,341.8333333333333,340.4107487610447
595,11.013240357515427,11.013240357515427,11.753480505844648,341.2857142857143,341.2857142857143,340.52035875889004
596,9.05168505009156,9.05168505009156,12.276446685469452,341.05,341.05,340.7418864468883
597,11.495988335682892,11.495988335682892,12.899012945666765,342.525,342.525,341.0700829562613
598,23.11570426270623,23.11570426270623,14.872275611027927,340.65,340.65,341.3705742296938
599,17.233361987264086,17.233361987264086,18.18149969852893,340.6190476190476,340.6190476190476,341.2662147430266
600,28.901706937887244,28.901706937887244,18.265690615253284,337.125,337.125,341.75265100661215
601,18.684608444437355,18.684608444437355,21.507305280397965,344.7,344.7,341.837971130332
602,18.195550663016355,18.195550663016355,21.407801548740583,343.35,343.35,341.7484975706234
603,18.780846890687293,18.780846890687293,19.232338300255645,341.6,341.6,341.79714208547693
604,18.147161311338355,18.147161311338355,17.66208102807036,341.02564102564105,341.02564102564105,341.8043032958795
605,18.293476545522793,18.293476545522793,13.83225536192749,343.15,343.15,341.5405112600082
606,-0.2740516235979716,-0.2740516235979716,13.201194716502997,343.6060606060606,343.6060606060606,341.1632999145147
607,31.31673230938248,31.31673230938248,12.66857160820522,338.5,338.5,341.02003512882357
608,8.086458987745258,8.086458987745258,13.274223847256739,338.8536585365854,338.8536585365854,340.57611552392177
609,-7.609905466551852,-7.609905466551852,12.787335220309132,341.9259259259259,341.9259259259259,340.9853969498415
610,18.953050510213743,18.953050510213743,8.808564119229402,339.95,339.95,341.57480248350595
611,5.554044071424801,5.554044071424801,7.3268584846732105,338.875,338.875,341.40292940998296
612,27.060246897844497,27.060246897844497,9.530396045341998,343.425,343.425,341.48072298311376
613,10.271899515307625,10.271899515307625,7.145753401311573,344.85,344.85,341.7121176997738
614,-0.24929847361351865,-0.24929847361351865,5.473935445173443,344.0,344.0,342.4849921519596
615,-24.39504754635798,-4.606452230822138,8.901725140213905,-100.0,342.65,342.8861206437983
616,-8.963605988030759,-8.963605988030759,8.063130945014173,341.3,341.3,342.8439650219081
617,29.282777837486993,29.282777837486993,6.308033752932516,338.4,338.4,342.68931264813807
618,19.67680102876308,19.67680102876308,7.6366440751533355,344.6,344.6,342.406172161174
619,-17.941370544689804,-17.941370544689804,10.32124954732528,342.67857142857144,342.67857142857144,342.20457237332994
620,31.023393952202664,31.023393952202664,10.368120532048833,344.8,344.8,342.1633820628862
621,-23.493624469856844,13.772816894539858,12.080817276575111,-100.0,342.025,342.25266910314605
622,-3.4777601631229453,-3.4777601631229453,12.005227657093263,339.25,339.25,342.0481940231733
623,22.672423467484624,22.672423467484624,10.944056378294768,340.5238095238095,340.5238095238095,341.56764564997786
624,17.081623738060706,17.081623738060706,10.290946094996935,343.7948717948718,343.7948717948718,341.0238470715192
625,14.080449717209277,14.080449717209277,13.086232260513514,343.25,343.25,340.11913136361676
626,-19.551473436308893,-19.551473436308893,14.129288911202373,338.65,338.65,340.03499504983307
627,29.85895882757893,29.85895882757893,9.799613633207484,338.53846153846155,338.53846153846155,340.048007296296
628,11.016317467016837,11.016317467016837,10.663002218978118,337.61538461538464,337.61538461538464,340.6048859439884
629,19.044181475488877,19.044181475488877,12.705559337669886,339.65,339.65,341.04567193236267
630,22.9204457498998,22.9204457498998,14.04629392426856,342.15,342.15,341.06776596529016
631,3.061955862898287,3.061955862898287,13.487610773468358,342.8048780487805,342.8048780487805,341.1759579587374
632,-1.1254868135851444,-1.1254868135851444,14.773260265959559,343.775,343.775,341.6807056073475
633,-27.298671941462683,11.14583647754484,14.013186928572695,-100.0,343.3125,342.7589665613134
634,23.417159768674825,23.417159768674825,7.895748597582491,342.85,342.85,343.08652454910174
635,26.167790031581497,26.167790031581497,4.884363120924113,341.675,341.675,343.0388512880472
636,6.2468527166320635,6.2468527166320635,1.9751526282994938,341.55555555555554,341.55555555555554,343.166369086776
637,-21.803684717883147,-21.803684717883147,3.7900010840475757,343.0,343.0,343.00027704031066
638,11.034684845069561,11.034684845069561,4.825175517056182,343.475,343.475,342.52321768258787
639,-13.212788527956901,-13.212788527956901,6.386768345104938,344.77272727272725,344.77272727272725,342.3337035398188
640,-2.0782404748266594,-2.0782404748266594,3.6189677927623283,340.34615384615387,340.34615384615387,342.30203652864265
641,5.780024603427573,5.780024603427573,6.34076695643017,342.3170731707317,342.3170731707317,342.1089499481518
642,28.600652769536225,28.600652769536225,9.054381270827415,344.775,344.775,342.53554108341416
643,29.709452409602243,29.709452409602243,12.588661813619465,339.3,339.3,342.130837083751
644,-1.3992343297592684,-1.3992343297592684,12.479534355244628,339.9,339.9,341.99603704418496
645,17.74595876425549,17.74595876425549,8.260550448651482,344.15999999999997,344.15999999999997,341.9470434282655
646,-5.3690447552453096,-5.3690447552453096,7.530406344583248,342.56410256410254,342.56410256410254,342.3709452254345
647,30.806211158008146,30.806211158008146,7.735086083315771,342.55,342.55,342.81158310482704
648,-13.17272735742163,-13.17272735742163,7.935354562007095,345.325,345.325,343.48512785894843
649,-6.636711498970455,-6.636711498970455,3.726996971933989,339.0,339.0,343.44541420401515
650,-8.580917759024326,-8.580917759024326,4.325531066096447,345.8,345.8,343.74104990958904
651,13.475146011353628,13.475146011353628,6.361862083179828,343.95,343.95,343.4863683825789
652,27.31900807542616,27.31900807542616,9.915900812632142,345.575,345.575,342.85890355963613
653,32.99256030392277,32.99256030392277,10.310437293349908,342.43589743589746,342.43589743589746,342.66237037288766
654,-2.9124894411635656,-2.9124894411635656,10.183978826859398,344.94444444444446,344.94444444444446,342.9670608515711
655,-15.268028389891635,-15.268028389891635,16.083383524652067,336.8,336.8,342.93951798211174
656,28.859889462199853,28.859889462199853,16.2679587923635,342.9756097560976,342.9756097560976,343.36779606315224
657,18.8116471420476,18.8116471420476,13.659329399084385,343.0,343.0,343.02220106323375
658,27.439801507661414,27.439801507661414,8.895719517843279,342.625,342.625,342.79371876128334
659,-18.60651565168714,-18.60651565168714,8.470312410709207,345.6,345.6,342.9002394639252
660,28.20111773180933,28.20111773180933,10.070689385068194,347.075,347.075,343.264672870156
661,16.810670936888002,16.810670936888002,11.034029306458478,341.20833333333337,341.20833333333337,343.41149701216295
662,-7.048679069438696,-7.048679069438696,8.27831482877383,343.25,343.25,343.5217376463158
663,-5.111677608098067,-5.111677608098067,6.150936530353269,341.4583333333333,341.4583333333333,342.91157693238813
664,13.064258120020522,13.064258120020522,8.582319211134298,340.67857142857144,340.67857142857144,343.0150331712915
665,26.80012945679284,26.80012945679284,9.032065338156091,345.975,345.975,343.04336450230437
666,2.428798468764474,2.428798468764474,10.841568843275521,342.82608695652175,342.82608695652175,343.4235370439566
667,-6.101837283676667,-6.101837283676667,5.88306615670847,342.9230769230769,342.9230769230769,343.6841329983599
668,16.45804460106824,16.45804460106824,7.898425717263557,342.4074074074074,342.4074074074074,344.5172273493538
669,30.38915444749045,30.38915444749045,8.425435308538187,346.89473684210526,346.89473684210526,344.54780070456604
670,3.527272389962245,3.527272389962245,9.752273405312584,346.65,346.65,344.69093494290206
671,-8.339867317223424,-8.339867317223424,7.9502220577893805,344.85,344.85,344.76006143691075
672,1.969181388803128,1.969181388803128,9.599013985534077,346.125,346.125,344.6817086103446
673,3.9863523344886636,3.9863523344886636,12.543647272934145,341.4166666666667,341.4166666666667,345.0388624121306
674,27.14350393878115,27.14350393878115,12.744753233177061,345.225,345.225,344.7530409757479
675,9.886581128175525,9.886581128175525,10.472341346375352,342.85714285714283,342.85714285714283,344.498496653979
676,29.115387687185986,29.115387687185986,9.600687343285156,345.25,345.25,344.2510608727949
677,-2.5705441021812034,-2.5705441021812034,7.5670754059411065,346.33333333333337,346.33333333333337,344.48232431075235
678,18.01785263062548,18.01785263062548,5.071717028853455,345.15,345.15,344.9213842295112
679,-4.0596243561705,-4.0596243561705,0.0708366009188075,343.6585365853658,343.6585365853658,345.02176956453206
680,-5.873377045056755,-5.873377045056755,-0.4699524475277146,343.2608695652174,343.2608695652174,345.24632159670614
681,-9.558996312875529,-9.558996312875529,-1.494427483027335,346.6341463414634,346.6341463414634,345.15905390069395
682,-11.438556937766446,-11.438556937766446,1.2820884416595084,346.55,346.55,345.08265731268006
683,-16.544053662081165,-16.544053662081165,-1.4444904780938932,345.1538461538462,345.1538461538462,344.7034305394757
684,18.744023032220795,18.744023032220795,2.9658974153017237,344.7,344.7,344.5936393038802
685,12.914520777404475,12.914520777404475,2.794836963972884,342.96153846153845,342.96153846153845,344.57432626911293
686,32.81375342734951,32.81375342734951,4.271093106070486,344.48,344.48,344.4752840445251
687,-0.02002994882827498,-0.02002994882827498,8.179482103812369,345.25,345.25,344.50930255396634
688,-0.48517607102114396,-0.48517607102114396,9.016580650842814,342.53846153846155,342.53846153846155,344.16476960855255
689,-18.117422707518966,-18.117422707518966,9.90390217011944,344.6829268292683,344.6829268292683,344.1589644461065
690,27.899543062145533,27.899543062145533,6.8172847732104955,344.95,344.95,344.30037257307504
691,-8.238336495050198,-8.238336495050198,2.9506017405882448,344.15999999999997,344.15999999999997,344.30982757040084
692,51.300823539307785,10.293662782456842,3.8815875257326313,-100.0,345.0175,344.38300493905354
693,28.825662059963886,28.825662059963886,3.945203509378481,345.875,345.875,344.45484426433484
694,-11.221172539064577,-11.221172539064577,6.922003790839399,342.7073170731707,342.7073170731707,344.76746319330346
695,7.628463169539442,7.628463169539442,10.497823726956252,344.575,344.575,345.11438984489934
696,-6.76542797585602,-6.76542797585602,11.867115987503965,344.9230769230769,344.9230769230769,345.69675293806563
697,21.650000041873803,21.650000041873803,7.977085673065856,345.0,345.0,345.5250294778632
698,19.764226604896365,19.764226604896365,10.65978210969675,346.65,346.65,345.38824545540734
699,6.716813388256811,6.716813388256811,10.799414944455272,347.42857142857144,347.42857142857144,345.40542108816584
700,-26.933228936844174,16.197604688760997,12.707883618305548,-100.0,346.57142857142856,345.7178050708829
701,25.678395989265184,25.678395989265184,15.12723127167127,345.7142857142857,345.7142857142857,345.8684566133588
702,-6.329840282556614,-6.329840282556614,15.802386099906427,346.7916666666667,346.7916666666667,346.12124495109254
703,3.3603584391561796,3.3603584391561796,14.814631661443086,339.7692307692308,339.7692307692308,346.4272659896132
704,31.001782609958497,31.001782609958497,10.080833319365768,347.2857142857143,347.2857142857143,346.65472890882626
705,19.199761328842595,19.199761328842595,8.279860838243863,348.8974358974359,348.8974358974359,346.7617154799015
706,9.402556188300075,9.402556188300075,10.765900124815394,348.05,348.05,346.69937954899285
707,-0.6728245896741902,-0.6728245896741902,10.242678546728929,346.36,346.36,346.7360051532078
708,16.610174004378212,16.610174004378212,8.964412017571581,350.1707317073171,350.1707317073171,347.0036035086754
709,-13.06102635097048,-13.06102635097048,9.375166474328005,346.2857142857143,346.2857142857143,347.098925765676
710,-29.806846998725828,4.8432545954898245,6.130746709765758,-100.0,345.73035714285714,347.6748340620718
711,22.747535541950125,22.747535541950125,7.402426246826732,345.175,345.175,346.68072854686454
712,29.598282411626162,29.598282411626162,9.979952267801638,344.45,344.45,345.60505895446323
713,-9.281470163028601,-9.281470163028601,9.106784069903142,346.95,346.95,345.3493221822831
714,-2.1651600547753698,-2.1651600547753698,8.437066893294187,347.8918918918919,347.8918918918919,344.88469133746594
715,12.642095026690587,12.642095026690587,6.898925150389916,345.35,345.35,344.545191472434
716,16.634807991495453,16.634807991495453,7.746903316301559,345.4090909090909,345.4090909090909,344.8896116833138
717,29.069356665298,29.069356665298,8.134865821907875,339.2857142857143,339.2857142857143,345.14675808794703
718,-15.821930919488514,-15.821930919488514,7.127536412064219,342.4347826086956,342.4347826086956,345.11095256603244
719,-11.410550733308728,-11.410550733308728,12.097643142711776,348.95,348.95,344.8732072080619
720,19.272803589317395,19.272803589317395,15.992366559444783,344.390243902439,344.390243902439,344.82714815116947
721,20.267387843177065,20.267387843177065,13.964638512118462,347.325,347.325,344.2486367793083
722,-37.73160707399733,26.04423836247541,12.998727423734703,-100.0,345.975,344.5412965962383
723,31.821088881773754,31.821088881773754,13.797346068504627,344.625,344.625,344.8582904441969
724,6.038540674763663,6.038540674763663,17.10273842012925,342.1818181818182,342.1818181818182,345.2301270428175
725,31.057301296950392,31.057301296950392,20.643942267059398,343.625,343.625,344.75765573883194
726,-10.459538737030208,-10.459538737030208,21.504776960007224,344.9024390243902,344.9024390243902,344.3458430235494
727,7.8095647494523055,7.8095647494523055,17.32802657085588,341.0,341.0,344.54645247865665
728,31.99046111107547,31.99046111107547,16.448774487271553,349.675,349.675,344.4147740232049
729,28.025812015640465,28.025812015640465,19.15621851061219,345.8048780487805,345.8048780487805,344.71470457806373
730,28.35195549271143,28.35195549271143,18.76982588817229,344.55,344.55,345.08368363064096
731,9.487095795952893,9.487095795952893,20.423240857814374,344.4166666666667,344.4166666666667,345.4475625589178
732,25.969418461981125,25.969418461981125,19.83403560857238,344.95,344.95,345.54098679171483
733,-0.4804203794341359,-0.4804203794341359,21.81199197130472,344.75,344.75,345.6921428815424
734,32.608614909423316,32.608614909423316,18.181433342231326,345.875,345.875,345.83582679888764
735,29.565398963738094,29.565398963738094,13.630129574520081,346.4,346.4,345.75081402460637
736,-10.552957578042436,-10.552957578042436,10.508915650738551,346.66666666666663,346.66666666666663,346.19926209269977
737,19.682480277225565,19.682480277225565,10.799388675048048,346.82758620689657,346.82758620689657,346.5937942728557
738,-32.85846450719721,12.634101800530914,10.3787891459672,-100.0,346.78629203916563,346.77639678888056
739,-27.94834938955028,5.5857233238362625,6.63166200139228,-100.0,346.74499787143463,347.24113618492225
740,-1.4626551528583873,-1.4626551528583873,5.595898819929711,346.7037037037037,346.7037037037037,346.932446850121
741,-1.7526493706642003,-1.7526493706642003,3.3934964889932737,348.2142857142857,348.2142857142857,346.9420982257058
742,7.504564210667615,7.504564210667615,3.6441621849920915,344.95454545454544,344.95454545454544,346.88461443324604
743,21.56120650524672,21.56120650524672,4.568002709908604,348.175,348.175,346.7634067878287
744,-9.559398761131627,-9.559398761131627,4.301121827150682,346.7391304347826,346.7391304347826,346.3423781251322
745,-2.77489449722756,-2.77489449722756,5.2510463847782685,347.45,347.45,346.32327769559254
746,14.245782055153505,14.245782055153505,8.26036914448337,342.4666666666667,342.4666666666667,346.2409499168458
747,12.681177950175565,12.681177950175565,7.723244852310972,349.075,349.075,346.06572588193427
748,-2.110554027036712,-2.110554027036712,7.052100588649275,345.1162790697674,345.1162790697674,346.31749510772187
749,-24.078860517585856,9.15995549675899,6.050780390388791,-100.0,345.1717758985201,346.9061576211218
750,20.43046502055469,20.43046502055469,2.5349131648073344,345.22727272727275,345.22727272727275,346.6605883493686
751,-5.536138429728754,-5.536138429728754,1.5647115378615428,348.8292682926829,348.8292682926829,346.0369415094537
752,8.205888693760464,8.205888693760464,1.7257279675259287,345.725,345.725,345.11292434298457
753,-19.365072788115818,-19.365072788115818,-2.631609549923032,346.125,346.125,344.5041310028956
754,3.2947382250580977,3.2947382250580977,-2.24165148070714,347.375,347.375,343.4177420068786
755,-24.125104695220518,-7.083458872091377,-0.7390501353887498,-100.0,342.3413461538462,342.80343644396066
756,-17.46165596924085,-17.46165596924085,-1.5078736948727203,337.3076923076923,337.3076923076923,342.4749075592447
757,13.588718319381227,13.588718319381227,-1.0042847440458769,337.51851851851853,337.51851851851853,342.16090494306013
758,20.344287359338956,20.344287359338956,1.3239113327051881,342.0,342.0,341.95085244561074
759,-21.31128848966476,-21.31128848966476,1.4170702530202473,344.44444444444446,344.44444444444446,342.3086458602841
760,22.950624582861675,22.950624582861675,3.086539510214821,343.64285714285717,343.64285714285717,342.55992177032795
761,1.8127650238946815,1.8127650238946815,1.4933298282037322,343.30434782608694,343.30434782608694,343.1489362181218
762,-6.6547829015582,-6.6547829015582,1.7882574863824434,347.025,347.025,343.5296801538918
763,-0.29421567722875636,-0.29421567722875636,3.6738804296646235,342.85185185185185,342.85185185185185,343.54543046590805
764,-1.3556758120032708,-1.3556758120032708,2.3748032297652357,342.8666666666667,342.8666666666667,342.91147169994156
765,-25.141847640586995,0.9246585020862839,2.9829216031524197,-100.0,341.97777777777776,341.96436552207894
766,-42.30571024734499,3.2049928161758388,3.3777288673964563,-100.0,341.0888888888889,341.24118442075013
767,5.485327130265394,5.485327130265394,-1.3279845832108563,340.2,340.2,340.78275873203427
768,11.035900122643794,11.035900122643794,2.900936514404866,336.76,336.76,340.24185935521814
769,17.07515692516048,17.07515692516048,4.264419157426157,341.0,341.0,339.9607860411771
770,-11.648610257365315,-11.648610257365315,3.605965464272332,341.2307692307692,341.2307692307692,340.3988324438276
771,-25.970149037319548,-9.733708963839396,3.0283750183584717,-100.0,341.0192307692308,340.5219185520381
772,-7.818807670313476,-7.818807670313476,2.6446854369869754,340.8076923076923,340.8076923076923,340.49791792680446
773,-29.04920132250983,10.923345028305146,2.5373583865109945,-100.0,340.94230769230774,340.4426232612722
774,29.665497726923768,29.665497726923768,3.220723051148358,341.0769230769231,341.0769230769231,341.29650966856366
775,-10.46087981994197,-10.46087981994197,2.8186267667751252,342.675,342.675,341.5965538538906
776,-25.765153815458607,-3.443723213636665,1.8890977930766761,-100.0,341.2221153846154,341.65506959475357
777,3.573433392668641,3.573433392668641,3.6713116673520134,339.7692307692308,339.7692307692308,342.0512668322034
778,7.180930593393308,7.180930593393308,2.63897086767048,340.5925925925926,340.5925925925926,342.43912070497714
779,-26.770309798472777,3.254794667333101,-1.5973442313982575,-100.0,344.3212962962963,343.07450145437366
780,-0.6713412587271054,-0.6713412587271054,-3.9063682434910043,348.05,348.05,343.65736791232405
781,-13.261693490561134,-13.261693490561134,-2.705862668708433,340.4074074074074,340.4074074074074,343.76082256691603
782,-7.07558145196597,-7.07558145196597,0.15295412386755514,345.375,345.375,343.9055465806897
783,7.371015882776855,7.371015882776855,2.940931451185893,344.17241379310343,344.17241379310343,344.18950269299296
784,-3.414229459806753,-3.414229459806753,2.929131426988933,344.4146341463415,344.4146341463415,344.5417965572101
785,-6.03587460538392,-6.03587460538392,2.76565246895606,345.56666666666666,345.56666666666666,344.636372531056
786,26.09878386197341,26.09878386197341,3.081355284343669,343.0,343.0,344.28503615560567
787,13.686567994418098,13.686567994418098,5.23930961556074,341.7586206896552,341.7586206896552,344.53631183920595
788,-0.9840636053049882,-0.9840636053049882,3.663816082043869,345.725,345.725,344.8329820757893
789,16.01241334098164,16.01241334098164,4.592233691582881,345.64516129032256,345.64516129032256,344.24899047700274
790,-21.853232219915974,-21.853232219915974,4.94901792732534,346.5151515151515,346.5151515151515,344.3103758984351
791,-2.116840849180964,-2.116840849180964,5.975178175660437,344.2857142857143,344.2857142857143,344.38387296953607
792,5.659275176653526,5.659275176653526,5.013280087224329,342.741935483871,342.741935483871,344.47854322466696
793,11.766904779391657,11.766904779391657,-0.11551363505956808,345.06666666666666,345.06666666666666,344.4825019175174
794,-7.4596087635147725,-7.4596087635147725,1.0396067709487982,340.6896551724138,340.6896551724138,343.98983052884734
795,31.4144307661239,31.4144307661239,1.043653874752674,344.0487804878049,344.0487804878049,342.9089909524958
796,-5.5791162218175305,-5.5791162218175305,-3.911457932223213,345.55,345.55,342.45610508495275
797,-22.568626623250942,-10.833464359412847,-4.708042131098411,-100.0,343.60322580645163,342.3260830502344
798,-24.56368997111799,-16.087812497008162,-7.838059496165512,-100.0,341.6564516129032,342.44192878479555
799,-21.342160634603477,-21.342160634603477,-6.684644543780971,339.7096774193548,339.7096774193548,342.14524825099596
800,7.159335383521147,7.159335383521147,-7.745599470182271,340.0967741935484,340.0967741935484,341.84274422321096
801,-21.023702173145573,-21.023702173145573,-7.618845808101857,341.1212121212121,341.1212121212121,341.8744664983026
802,-21.417178625835025,-21.417178625835025,-7.824443292868883,344.8,344.8,341.54853781434304
803,19.89456969888787,19.89456969888787,-1.9331848030857375,343.4193548387097,343.4193548387097,341.62612408192797
804,17.095054248093994,17.095054248093994,2.4799142495577273,341.20588235294116,341.20588235294116,342.22348981966627
805,12.162944118901672,12.162944118901672,6.819848479187785,340.3103448275862,340.3103448275862,342.8832127890383
806,-19.032219202998487,-19.032219202998487,9.30024594920851,343.43333333333334,343.43333333333334,343.2683480185071
807,9.514863452965415,9.514863452965415,11.001458374594154,343.1081081081081,343.1081081081081,343.15922976584517
808,21.024880587229138,21.024880587229138,15.445239656774561,343.7096774193548,343.7096774193548,342.822652659574
809,-23.503083025613588,20.12830609908074,15.775483697858856,-100.0,343.9548387096774,342.6246109142076
810,19.23173161093234,19.23173161093234,12.651831189859083,344.2,344.2,342.84382952958214
811,-26.04802525175096,14.909364332927304,15.70734509194352,-100.0,342.6,342.9584088859822
812,10.586997054922268,10.586997054922268,16.767579625288306,341.0,341.0,342.9045900734543
813,19.61697233621347,19.61697233621347,15.490241048390658,341.0967741935484,341.0967741935484,342.6226117318513
814,-24.50725294789585,12.3948391867153,9.54892680256528,-100.0,342.5983870967742,342.9096930123834
815,5.172706037217132,5.172706037217132,6.504034670793127,344.1,344.1,342.7934978509904
816,4.605471731774417,4.605471731774417,5.555287188941291,342.969696969697,342.969696969697,342.55229661262206
817,18.273336856175465,18.273336856175465,5.435366849934363,342.7586206896552,342.7586206896552,342.53242066971967
818,-15.045479857610003,-15.045479857610003,4.928148695202023,343.61290322580646,343.61290322580646,342.74503100551266
819,-6.9205838235552015,-6.9205838235552015,7.807400168081212,343.20588235294116,343.20588235294116,342.6410550606817
820,10.069793274944207,10.069793274944207,6.296734257119324,343.45454545454544,343.45454545454544,342.6382420689155
821,20.36439114268139,20.36439114268139,8.169451174466108,339.26666666666665,339.26666666666665,342.59030374070437
822,-23.39281556758137,15.592521983498845,7.128985924870441,-100.0,341.6,342.55601686549284
823,10.820652824316296,10.820652824316296,6.670856016345416,343.93333333333334,343.93333333333334,342.8213916343429
824,7.45366447089634,7.45366447089634,7.663724688766576,343.45454545454544,343.45454545454544,343.08192588833555
825,18.840487430097113,18.840487430097113,12.58687101047348,342.65714285714284,342.65714285714284,343.3336274164148
826,-19.817282490164736,-19.817282490164736,10.641235944614527,345.6857142857143,345.6857142857143,343.6120613791398
827,14.81550946157323,14.81550946157323,6.470548597283121,343.7741935483871,343.7741935483871,343.86414039908857
828,-5.8797959762995955,-5.8797959762995955,4.417213067750085,343.53125,343.53125,344.29674402934563
829,22.79925308868907,22.79925308868907,4.624159821122641,344.7586206896552,344.7586206896552,344.29372894956356
830,21.25622149069815,21.25622149069815,4.766942853973946,344.28125,344.28125,344.4161890168655
831,9.97093518093194,9.97093518093194,6.044528352200358,343.9166666666667,343.9166666666667,344.6874020950286
832,-20.599310595261876,-20.599310595261876,6.586647430155576,343.8529411764706,343.8529411764706,344.7398327897289
833,-26.762875613111174,-1.6176866264768535,10.082838811302981,-100.0,344.97058823529414,344.7026518760117
834,17.36393734230817,17.36393734230817,7.93945146535218,346.0882352941176,346.0882352941176,345.0485824396149
835,15.16871338442842,15.16871338442842,9.478328521583222,345.875,345.875,345.24167699725376
836,11.387013762465735,11.387013762465735,9.380409248379912,345.4117647058824,345.4117647058824,345.24596588686995
837,18.394859280287296,18.394859280287296,11.838284445595406,344.53125,344.53125,345.31682349867185
838,10.20805375342394,10.20805375342394,15.942944801976187,344.3421052631579,344.3421052631579,345.3455894202187
839,18.890726062154286,18.890726062154286,17.86692004092768,345.8529411764706,345.8529411764706,345.21953947971565
840,7.890046090623761,7.890046090623761,18.336515953337255,345.59375,345.59375,344.68181254809565
841,22.243556059901792,22.243556059901792,16.0224974331449,344.75,344.75,344.5447505395
842,19.537981756578596,19.537981756578596,14.545491178643617,344.02941176470586,344.02941176470586,344.467669017258
843,13.751379357184659,13.751379357184659,14.647277783113186,344.52777777777777,344.52777777777777,344.612895002676
844,17.439245726639847,17.439245726639847,12.72258331915868,344.4102564102564,344.4102564102564,344.6859425837421
845,6.53218489998019,6.53218489998019,13.615538800609977,343.6,343.6,344.5028753782112
846,20.654266621958346,20.654266621958346,9.113410081134814,343.45714285714286,343.45714285714286,344.56333318641833
847,-11.983143396939441,-11.983143396939441,7.898408308923629,347.1142857142857,347.1142857142857,344.94546055580116
