timestamp,angle_raw_3,angle_interp_3,angle_sg_3,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_3,pos_interp_3,pos_sg_3,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
556,53.297811866313836,53.297811866313836,53.772069447637016,10.596390668888981,10.596390668888981,9.29219166083269,6.134742177555144,6.134742177555144,7.182295618464226,384.1071428571429,384.1071428571429,384.8120908938272,297.80952380952385,297.80952380952385,297.68705020469895,195.79999999999995,195.79999999999995,195.75846153846263
557,54.106122755171874,54.106122755171874,55.44313697946565,8.595006597659715,8.595006597659715,9.350372673626927,7.414087532887171,7.414087532887171,7.184458190672611,383.75,383.75,383.89605543255715,297.79999999999995,297.79999999999995,297.4777828054315,196.10000000000002,196.10000000000002,195.87067873303275
558,55.27790107940743,55.27790107940743,57.016169769400705,9.347517146251798,9.347517146251798,9.025504746414903,7.379331521702373,7.379331521702373,7.3617110406073065,382.6071428571429,382.6071428571429,382.96566427993855,296.9,296.9,297.2206270200404,196.29999999999995,196.29999999999995,195.9780090497748
559,59.72700657634765,59.72700657634765,58.70831190996097,9.376056320573337,9.376056320573337,8.85070830749871,7.377989002831332,7.377989002831332,7.361910939698355,382.1612903225806,382.1612903225806,382.57622954732057,296.75,296.75,297.02055375996713,195.64999999999998,195.64999999999998,196.08271493212777
560,62.75759534907136,62.75759534907136,60.93511398248778,7.349828537938143,7.349828537938143,8.527329584388834,7.667111966255407,7.667111966255407,7.377504416596298,383.1290322580645,383.1290322580645,382.83613694420626,297.15,297.15,296.80136393018904,196.45000000000005,196.45000000000005,196.18886877828163
561,63.16904241352954,63.16904241352954,62.446502581748476,8.932064499887773,8.932064499887773,8.303920788712354,8.152705638221114,8.152705638221114,7.28529562901767,382.5,382.5,383.039307516704,297.0,297.0,296.54544925662736,196.45000000000005,196.45000000000005,196.21782805429973
562,64.56006856295858,64.56006856295858,64.4196033711757,9.047653408351609,9.047653408351609,8.443463805395258,6.035933561724977,6.035933561724977,7.350438508428047,383.5,383.5,383.31190730776245,296.29999999999995,296.29999999999995,296.30615384615544,196.04999999999995,196.04999999999995,196.2809954751142
563,66.14125955049545,66.14125955049545,65.79016600051759,8.329896486511144,8.329896486511144,8.237009794058395,7.970284076627213,7.970284076627213,7.528192188244678,384.0,384.0,383.4510802398649,295.9,295.9,296.02352941176633,196.29999999999995,196.29999999999995,196.24796380090606
564,64.05999886167982,64.05999886167982,67.01728634871213,6.845602932216036,6.845602932216036,8.426283702472585,7.414408112871164,7.414408112871164,7.462938462079719,382.5,382.5,383.7424485339276,295.1428571428571,295.1428571428571,295.79025210084194,196.0,196.0,196.33371040724091
565,66.29689318159065,66.29689318159065,67.2763630482023,8.557606595978497,8.557606595978497,8.474526281167515,7.834168407094986,7.834168407094986,7.425041764017696,384.0,384.0,383.61053789868356,295.85,295.85,295.6915212238758,196.45000000000005,196.45000000000005,196.42692307692417
566,68.05114826855548,68.05114826855548,66.32565277567747,7.915766295833324,7.915766295833324,8.759745724571776,6.711116181656037,6.711116181656037,7.507123313897616,383.57894736842104,383.57894736842104,382.79750445167235,295.35,295.35,295.51914027149485,196.29999999999995,196.29999999999995,196.58559146735723
567,64.1288343689622,64.1288343689622,64.59221018321985,10.109458990573385,10.109458990573385,8.839381335626722,7.428525889390954,7.428525889390954,7.681339332012323,381.66666666666663,381.66666666666663,381.3194725594112,295.45000000000005,295.45000000000005,295.2489915966403,197.0,197.0,196.56585218702972
568,67.35453575418376,67.35453575418376,62.10892825637006,10.156303179010214,10.156303179010214,8.755577323508268,8.941021921966923,8.941021921966923,7.76643037272575,380.1621621621622,380.1621621621622,379.3858369637806,295.19047619047615,295.19047619047615,295.08093945270576,196.5,196.5,196.62395604395712
569,59.56861490032642,59.56861490032642,58.98212080400767,7.70690890161366,7.70690890161366,8.818994280930653,7.669033927748146,7.669033927748146,8.096106799737997,377.61764705882354,377.61764705882354,376.8704117065262,295.04999999999995,295.04999999999995,295.1531738849402,196.54999999999995,196.54999999999995,196.80426632191444
570,57.24470109159743,57.24470109159743,55.18592493285969,9.91340449825872,9.91340449825872,9.087980175262466,7.622896335865993,7.622896335865993,8.30076756978024,376.30303030303025,376.30303030303025,373.8928026845974,295.0,295.0,295.0906722689092,197.35000000000002,197.35000000000002,196.87289161818683
571,48.335757483917654,48.335757483917654,50.925069790219894,9.030150806063558,9.030150806063558,9.262810501295736,8.080279960336053,8.080279960336053,8.410915333058266,368.79166666666663,368.79166666666663,370.1692994907544,295.15,295.15,294.67773324714665,196.54999999999995,196.54999999999995,196.60393665158483
